:START_ID,:END_ID,:TYPE,ChapterMatch,Flag
i10cm_10867,i9cm_8579,Backward,,0000
i10cm_10868,i9cm_16054,Backward,,0111
i10cm_10868,i9cm_16757,Backward,,0112
i10cm_10869,i9cm_16057,Backward,,0111
i10cm_10869,i9cm_8579,Backward,,0112
i10cm_10870,i9cm_8599,Backward,,0000
i10cm_10871,i9cm_16060,Backward,,0000
i10cm_10872,i9cm_8634,Backward,,0000
i10cm_10873,i9cm_16758,Backward,,0000
i10cm_10874,i9cm_16759,Backward,,0000
i10cm_10875,i9cm_8618,Backward,,0000
i10cm_10876,i9cm_8634,Backward,,0000
i10cm_10877,i9cm_16758,Backward,,0000
i10cm_10878,i9cm_8660,Backward,,0000
i10cm_10879,i9cm_8661,Backward,,0000
i10cm_10880,i9cm_16760,Backward,,0000
i10cm_10881,i9cm_16761,Backward,,0000
i10cm_10882,i9cm_8517,Backward,,0000
i10cm_10883,i9cm_8579,Backward,,0000
i10cm_10884,i9cm_15268,Backward,,0000
i10cm_10885,i9cm_8711,Backward,,0000
i10cm_10886,i9cm_8712,Backward,,0000
i10cm_10887,i9cm_8710,Backward,,0000
i10cm_10888,i9cm_15778,Backward,,0000
i10cm_10889,i9cm_15777,Backward,,0000
i10cm_10890,i9cm_16762,Backward,,0000
i10cm_10891,i9cm_15779,Backward,,0000
i10cm_10892,i9cm_16763,Backward,,0000
i10cm_10893,i9cm_15780,Backward,,0000
i10cm_10894,i9cm_15269,Backward,,0000
i10cm_71944,i9cm_14850,Backward,,0000
i10cm_10899,i9cm_15248,Backward,,0000
i10cm_10900,i9cm_15250,Backward,,0000
i10cm_10901,i9cm_15251,Backward,,0000
i10cm_10902,i9cm_15249,Backward,,0000
i10cm_10903,i9cm_15252,Backward,,0000
i10cm_10904,i9cm_15252,Backward,,0000
i10cm_10905,i9cm_9080,Backward,,0000
i10cm_10906,i9cm_14851,Backward,,0000
i10cm_10907,i9cm_14851,Backward,,0000
i10cm_10908,i9cm_14851,Backward,,0000
i10cm_10909,i9cm_14851,Backward,,0000
i10cm_10910,i9cm_14851,Backward,,0000
i10cm_10911,i9cm_14851,Backward,,0000
i10cm_10912,i9cm_14851,Backward,,0000
i10cm_10913,i9cm_14851,Backward,,0000
i10cm_10914,i9cm_14851,Backward,,0000
i10cm_10915,i9cm_14851,Backward,,0000
i10cm_10916,i9cm_14851,Backward,,0000
i10cm_10917,i9cm_14851,Backward,,0000
i10cm_10918,i9cm_14851,Backward,,0000
i10cm_10919,i9cm_14851,Backward,,0000
i10cm_10920,i9cm_14851,Backward,,0000
i10cm_10921,i9cm_14851,Backward,,0000
i10cm_10922,i9cm_14851,Backward,,0000
i10cm_10923,i9cm_14851,Backward,,0000
i10cm_10924,i9cm_15001,Backward,,0000
i10cm_10925,i9cm_15001,Backward,,0000
i10cm_10925,i9cm_15005,Backward,,0000
i10cm_10926,i9cm_15003,Backward,,0000
i10cm_10927,i9cm_15003,Backward,,0000
i10cm_10928,i9cm_15005,Backward,,0000
i10cm_10929,i9cm_15005,Backward,,0000
i10cm_10930,i9cm_15790,Backward,,0000
i10cm_10931,i9cm_15252,Backward,,0000
i10cm_10931,i9cm_15005,Backward,,0000
i10cm_10932,i9cm_15009,Backward,,0000
i10cm_10933,i9cm_15136,Backward,,0000
i10cm_10934,i9cm_15135,Backward,,0000
i10cm_10935,i9cm_15141,Backward,,0000
i10cm_10936,i9cm_15697,Backward,,0000
i10cm_10937,i9cm_15697,Backward,,0000
i10cm_10938,i9cm_15865,Backward,,0000
i10cm_10939,i9cm_15697,Backward,,0000
i10cm_10940,i9cm_15702,Backward,,0000
i10cm_10941,i9cm_15216,Backward,,0000
i10cm_10942,i9cm_15215,Backward,,0000
i10cm_10943,i9cm_15698,Backward,,0000
i10cm_10944,i9cm_16764,Backward,,0000
i10cm_10945,i9cm_16764,Backward,,0000
i10cm_10946,i9cm_16764,Backward,,0000
i10cm_10947,i9cm_14849,Backward,,0000
i10cm_10948,i9cm_14805,Backward,,0000
i10cm_10948,i9cm_14809,Backward,,0000
i10cm_10949,i9cm_14805,Backward,,0000
i10cm_10949,i9cm_14809,Backward,,0000
i10cm_10950,i9cm_14804,Backward,,0000
i10cm_10951,i9cm_14804,Backward,,0000
i10cm_10952,i9cm_16764,Backward,,0000
i10cm_10953,i9cm_16764,Backward,,0000
i10cm_10954,i9cm_16764,Backward,,0000
i10cm_10955,i9cm_14805,Backward,,0000
i10cm_10956,i9cm_14805,Backward,,0000
i10cm_10957,i9cm_7521,Backward,,0000
i10cm_10958,i9cm_7523,Backward,,0000
i10cm_10959,i9cm_11829,Backward,,0000
i10cm_10960,i9cm_14809,Backward,,0000
i10cm_10961,i9cm_14809,Backward,,0000
i10cm_10962,i9cm_14810,Backward,,0000
i10cm_10963,i9cm_14810,Backward,,0000
i10cm_10964,i9cm_15754,Backward,,0000
i10cm_10964,i9cm_16764,Backward,,0000
i10cm_10965,i9cm_14967,Backward,,0000
i10cm_10966,i9cm_15768,Backward,,0000
i10cm_10967,i9cm_16341,Backward,,0000
i10cm_10968,i9cm_15121,Backward,,0000
i10cm_10969,i9cm_7530,Backward,,0000
i10cm_10970,i9cm_15766,Backward,,0000
i10cm_10971,i9cm_7513,Backward,,0000
i10cm_10972,i9cm_16406,Backward,,0000
i10cm_10973,i9cm_7514,Backward,,0000
i10cm_10974,i9cm_7515,Backward,,0000
i10cm_10975,i9cm_16406,Backward,,0000
i10cm_10976,i9cm_7513,Backward,,0000
i10cm_10977,i9cm_16406,Backward,,0000
i10cm_10978,i9cm_7514,Backward,,0000
i10cm_10979,i9cm_7515,Backward,,0000
i10cm_10980,i9cm_16406,Backward,,0000
i10cm_10981,i9cm_14714,Backward,,0000
i10cm_10982,i9cm_3818,Backward,,0000
i10cm_10983,i9cm_14716,Backward,,0000
i10cm_10984,i9cm_14715,Backward,,0000
i10cm_10985,i9cm_3818,Backward,,0000
i10cm_10986,i9cm_16765,Backward,,0000
i10cm_10987,i9cm_16765,Backward,,0000
i10cm_10988,i9cm_16766,Backward,,0000
i10cm_10989,i9cm_16765,Backward,,0000
i10cm_10990,i9cm_16765,Backward,,0000
i10cm_10991,i9cm_15965,Backward,,0000
i10cm_10992,i9cm_15970,Backward,,0000
i10cm_10993,i9cm_15644,Backward,,0000
i10cm_10994,i9cm_15645,Backward,,0000
i10cm_10995,i9cm_11668,Backward,,0000
i10cm_10996,i9cm_16767,Backward,,0000
i10cm_10997,i9cm_16767,Backward,,0000
i10cm_10998,i9cm_16767,Backward,,0000
i10cm_10999,i9cm_16767,Backward,,0000
i10cm_11000,i9cm_16767,Backward,,0000
i10cm_11001,i9cm_16767,Backward,,0000
i10cm_11002,i9cm_14860,Backward,,0000
i10cm_11003,i9cm_15275,Backward,,0000
i10cm_11004,i9cm_15275,Backward,,0000
i10cm_11005,i9cm_14861,Backward,,0000
i10cm_11006,i9cm_15276,Backward,,0000
i10cm_11007,i9cm_15276,Backward,,0000
i10cm_11008,i9cm_14862,Backward,,0000
i10cm_11009,i9cm_14862,Backward,,0000
i10cm_11010,i9cm_14862,Backward,,0000
i10cm_11011,i9cm_14862,Backward,,0000
i10cm_11012,i9cm_14862,Backward,,0000
i10cm_11013,i9cm_14862,Backward,,0000
i10cm_11014,i9cm_14862,Backward,,0000
i10cm_11015,i9cm_16634,Backward,,0000
i10cm_11016,i9cm_16634,Backward,,0000
i10cm_11017,i9cm_16634,Backward,,0000
i10cm_11018,i9cm_16634,Backward,,0000
i10cm_11019,i9cm_16634,Backward,,0000
i10cm_11020,i9cm_16634,Backward,,0000
i10cm_11021,i9cm_16634,Backward,,0000
i10cm_11022,i9cm_16634,Backward,,0000
i10cm_11023,i9cm_16634,Backward,,0000
i10cm_11024,i9cm_16634,Backward,,0000
i10cm_11025,i9cm_16634,Backward,,0000
i10cm_11026,i9cm_16634,Backward,,0000
i10cm_11027,i9cm_16634,Backward,,0000
i10cm_11028,i9cm_16634,Backward,,0000
i10cm_11029,i9cm_15654,Backward,,0000
i10cm_11030,i9cm_16768,Backward,,0000
i10cm_11031,i9cm_16768,Backward,,0000
i10cm_11032,i9cm_14863,Backward,,0000
i10cm_11033,i9cm_14863,Backward,,0000
i10cm_11034,i9cm_14863,Backward,,0000
i10cm_11035,i9cm_14863,Backward,,0000
i10cm_11036,i9cm_16769,Backward,,0000
i10cm_11037,i9cm_16769,Backward,,0000
i10cm_11038,i9cm_14863,Backward,,0000
i10cm_11038,i9cm_16769,Backward,,0000
i10cm_11039,i9cm_16635,Backward,,0000
i10cm_11040,i9cm_16635,Backward,,0000
i10cm_11041,i9cm_16635,Backward,,0000
i10cm_11042,i9cm_16635,Backward,,0000
i10cm_11043,i9cm_16770,Backward,,0000
i10cm_11044,i9cm_16770,Backward,,0000
i10cm_11045,i9cm_16635,Backward,,0000
i10cm_11045,i9cm_16770,Backward,,0000
i10cm_11046,i9cm_16635,Backward,,0000
i10cm_11047,i9cm_16635,Backward,,0000
i10cm_11048,i9cm_16635,Backward,,0000
i10cm_11049,i9cm_16635,Backward,,0000
i10cm_11050,i9cm_16770,Backward,,0000
i10cm_11051,i9cm_16770,Backward,,0000
i10cm_11052,i9cm_16635,Backward,,0000
i10cm_11052,i9cm_16770,Backward,,0000
i10cm_11053,i9cm_16440,Backward,,0000
i10cm_11053,i9cm_16447,Backward,,0000
i10cm_11054,i9cm_16440,Backward,,0000
i10cm_11054,i9cm_16447,Backward,,0000
i10cm_11055,i9cm_16440,Backward,,0000
i10cm_11055,i9cm_16447,Backward,,0000
i10cm_11056,i9cm_16430,Backward,,0000
i10cm_11057,i9cm_16430,Backward,,0000
i10cm_11058,i9cm_16430,Backward,,0000
i10cm_11059,i9cm_16430,Backward,,0000
i10cm_11060,i9cm_16430,Backward,,0000
i10cm_11061,i9cm_16430,Backward,,0000
i10cm_11062,i9cm_16441,Backward,,0000
i10cm_11062,i9cm_15649,Backward,,0000
i10cm_11063,i9cm_16441,Backward,,0000
i10cm_11063,i9cm_15649,Backward,,0000
i10cm_11064,i9cm_16441,Backward,,0000
i10cm_11064,i9cm_15649,Backward,,0000
i10cm_11065,i9cm_16771,Backward,,0000
i10cm_11066,i9cm_16771,Backward,,0000
i10cm_11067,i9cm_16771,Backward,,0000
i10cm_11068,i9cm_16771,Backward,,0000
i10cm_11069,i9cm_16771,Backward,,0000
i10cm_11070,i9cm_16771,Backward,,0000
i10cm_11071,i9cm_14864,Backward,,0000
i10cm_11072,i9cm_14864,Backward,,0000
i10cm_11073,i9cm_15277,Backward,,0000
i10cm_11074,i9cm_15277,Backward,,0000
i10cm_11075,i9cm_15277,Backward,,0000
i10cm_11076,i9cm_15277,Backward,,0000
i10cm_11077,i9cm_15657,Backward,,0000
i10cm_11078,i9cm_15278,Backward,,0000
i10cm_11079,i9cm_15278,Backward,,0000
i10cm_11080,i9cm_16440,Backward,,0000
i10cm_11080,i9cm_16434,Backward,,0000
i10cm_11080,i9cm_16435,Backward,,0000
i10cm_11081,i9cm_16440,Backward,,0000
i10cm_11081,i9cm_16434,Backward,,0000
i10cm_11081,i9cm_16435,Backward,,0000
i10cm_11082,i9cm_16440,Backward,,0000
i10cm_11082,i9cm_16434,Backward,,0000
i10cm_11082,i9cm_16435,Backward,,0000
i10cm_11082,i9cm_14859,Backward,,0000
i10cm_11083,i9cm_16440,Backward,,0000
i10cm_11084,i9cm_16440,Backward,,0000
i10cm_11085,i9cm_16440,Backward,,0000
i10cm_11085,i9cm_14859,Backward,,0000
i10cm_11086,i9cm_16441,Backward,,0000
i10cm_11086,i9cm_16772,Backward,,0000
i10cm_11087,i9cm_16441,Backward,,0000
i10cm_11087,i9cm_16772,Backward,,0000
i10cm_11088,i9cm_16441,Backward,,0000
i10cm_11088,i9cm_16772,Backward,,0000
i10cm_11088,i9cm_14859,Backward,,0000
i10cm_11089,i9cm_16441,Backward,,0000
i10cm_11090,i9cm_16441,Backward,,0000
i10cm_11091,i9cm_16441,Backward,,0000
i10cm_11091,i9cm_14859,Backward,,0000
i10cm_11092,i9cm_14863,Backward,,0000
i10cm_11093,i9cm_14863,Backward,,0000
i10cm_11094,i9cm_14863,Backward,,0000
i10cm_11094,i9cm_16447,Backward,,0000
i10cm_11095,i9cm_14863,Backward,,0000
i10cm_11095,i9cm_16447,Backward,,0000
i10cm_11096,i9cm_16769,Backward,,0000
i10cm_11096,i9cm_15649,Backward,,0000
i10cm_11097,i9cm_16769,Backward,,0000
i10cm_11097,i9cm_15649,Backward,,0000
i10cm_11098,i9cm_14863,Backward,,0000
i10cm_11098,i9cm_16447,Backward,,0000
i10cm_11098,i9cm_16769,Backward,,0000
i10cm_11098,i9cm_15649,Backward,,0000
i10cm_11099,i9cm_14863,Backward,,0000
i10cm_11100,i9cm_14863,Backward,,0000
i10cm_11101,i9cm_14863,Backward,,0000
i10cm_11101,i9cm_16447,Backward,,0000
i10cm_11102,i9cm_14863,Backward,,0000
i10cm_11102,i9cm_16447,Backward,,0000
i10cm_11103,i9cm_16769,Backward,,0000
i10cm_11103,i9cm_15649,Backward,,0000
i10cm_11104,i9cm_16769,Backward,,0000
i10cm_11104,i9cm_15649,Backward,,0000
i10cm_11105,i9cm_14863,Backward,,0000
i10cm_11105,i9cm_16447,Backward,,0000
i10cm_11105,i9cm_16769,Backward,,0000
i10cm_11105,i9cm_15649,Backward,,0000
i10cm_11106,i9cm_14860,Backward,,0000
i10cm_11107,i9cm_14860,Backward,,0000
i10cm_11108,i9cm_14860,Backward,,0000
i10cm_11109,i9cm_14861,Backward,,0000
i10cm_11110,i9cm_14861,Backward,,0000
i10cm_11111,i9cm_14862,Backward,,0000
i10cm_11112,i9cm_14862,Backward,,0000
i10cm_11113,i9cm_14862,Backward,,0000
i10cm_11114,i9cm_14862,Backward,,0000
i10cm_11115,i9cm_14862,Backward,,0000
i10cm_11116,i9cm_14862,Backward,,0000
i10cm_11117,i9cm_15654,Backward,,0000
i10cm_11118,i9cm_14862,Backward,,0000
i10cm_11119,i9cm_14862,Backward,,0000
i10cm_11120,i9cm_14862,Backward,,0000
i10cm_11121,i9cm_14862,Backward,,0000
i10cm_11122,i9cm_14862,Backward,,0000
i10cm_11123,i9cm_14862,Backward,,0000
i10cm_11124,i9cm_14862,Backward,,0000
i10cm_11125,i9cm_15654,Backward,,0000
i10cm_11126,i9cm_14862,Backward,,0000
i10cm_11127,i9cm_14864,Backward,,0000
i10cm_11128,i9cm_14864,Backward,,0000
i10cm_11129,i9cm_14864,Backward,,0000
i10cm_11130,i9cm_14864,Backward,,0000
i10cm_11131,i9cm_15657,Backward,,0000
i10cm_11132,i9cm_15657,Backward,,0000
i10cm_11133,i9cm_16773,Backward,,0000
i10cm_11134,i9cm_16773,Backward,,0000
i10cm_11135,i9cm_16773,Backward,,0000
i10cm_11136,i9cm_16773,Backward,,0000
i10cm_11137,i9cm_16773,Backward,,0000
i10cm_11138,i9cm_16773,Backward,,0000
i10cm_11139,i9cm_15062,Backward,,0000
i10cm_11140,i9cm_15062,Backward,,0000
i10cm_11141,i9cm_15063,Backward,,0000
i10cm_11142,i9cm_15063,Backward,,0000
i10cm_11143,i9cm_10637,Backward,,0000
i10cm_11144,i9cm_4592,Backward,,0000
i10cm_11145,i9cm_16774,Backward,,0000
i10cm_11146,i9cm_15103,Backward,,0000
i10cm_11147,i9cm_16774,Backward,,0000
i10cm_11147,i9cm_15103,Backward,,0000
i10cm_11148,i9cm_15072,Backward,,0000
i10cm_11149,i9cm_15317,Backward,,0000
i10cm_11150,i9cm_15317,Backward,,0000
i10cm_11151,i9cm_15317,Backward,,0000
i10cm_11152,i9cm_15317,Backward,,0000
i10cm_11153,i9cm_15317,Backward,,0000
i10cm_11154,i9cm_15317,Backward,,0000
i10cm_11155,i9cm_15317,Backward,,0000
i10cm_11156,i9cm_15317,Backward,,0000
i10cm_11157,i9cm_15317,Backward,,0000
i10cm_11158,i9cm_14568,Backward,,0000
i10cm_11159,i9cm_14839,Backward,,0000
i10cm_11160,i9cm_16775,Backward,,0000
i10cm_11161,i9cm_16775,Backward,,0000
i10cm_11162,i9cm_15318,Backward,,0000
i10cm_11163,i9cm_11519,Backward,,0000
i10cm_11163,i9cm_11520,Backward,,0000
i10cm_11164,i9cm_14779,Backward,,0000
i10cm_11165,i9cm_11603,Backward,,0000
i10cm_11166,i9cm_11603,Backward,,0000
i10cm_11167,i9cm_11603,Backward,,0000
i10cm_11168,i9cm_15318,Backward,,0000
i10cm_11169,i9cm_15318,Backward,,0000
i10cm_11170,i9cm_14777,Backward,,0000
i10cm_11171,i9cm_14785,Backward,,0000
i10cm_11172,i9cm_15320,Backward,,0000
i10cm_11173,i9cm_14776,Backward,,0000
i10cm_11174,i9cm_15320,Backward,,0000
i10cm_11175,i9cm_15312,Backward,,0000
i10cm_11176,i9cm_15312,Backward,,0000
i10cm_11177,i9cm_15312,Backward,,0000
i10cm_11178,i9cm_10960,Backward,,0000
i10cm_11179,i9cm_15312,Backward,,0000
i10cm_11180,i9cm_15312,Backward,,0000
i10cm_11181,i9cm_15312,Backward,,0000
i10cm_11182,i9cm_10959,Backward,,0000
i10cm_11183,i9cm_10960,Backward,,0000
i10cm_11184,i9cm_16776,Backward,,0000
i10cm_11185,i9cm_10958,Backward,,0000
i10cm_11185,i9cm_14603,Backward,,0000
i10cm_11186,i9cm_14759,Backward,,0000
i10cm_11187,i9cm_11231,Backward,,0000
i10cm_11188,i9cm_16777,Backward,,0000
i10cm_11189,i9cm_15801,Backward,,0000
i10cm_11190,i9cm_15309,Backward,,0000
i10cm_11191,i9cm_11233,Backward,,0000
i10cm_11192,i9cm_16777,Backward,,0000
i10cm_11193,i9cm_16778,Backward,,0000
i10cm_11194,i9cm_16779,Backward,,0000
i10cm_11195,i9cm_15802,Backward,,0000
i10cm_11196,i9cm_11233,Backward,,0000
i10cm_11197,i9cm_14765,Backward,,0000
i10cm_11198,i9cm_11167,Backward,,0000
i10cm_11199,i9cm_15308,Backward,,0000
i10cm_11200,i9cm_15314,Backward,,0000
i10cm_11201,i9cm_15801,Backward,,0000
i10cm_11202,i9cm_15309,Backward,,0000
i10cm_11203,i9cm_16777,Backward,,0000
i10cm_11204,i9cm_16778,Backward,,0000
i10cm_11205,i9cm_16779,Backward,,0000
i10cm_11206,i9cm_11231,Backward,,0000
i10cm_11207,i9cm_11233,Backward,,0000
i10cm_11208,i9cm_14765,Backward,,0000
i10cm_11209,i9cm_15801,Backward,,0000
i10cm_11210,i9cm_15309,Backward,,0000
i10cm_11211,i9cm_11233,Backward,,0000
i10cm_11212,i9cm_16777,Backward,,0000
i10cm_11213,i9cm_16778,Backward,,0000
i10cm_11214,i9cm_16779,Backward,,0000
i10cm_11215,i9cm_11233,Backward,,0000
i10cm_11216,i9cm_14765,Backward,,0000
i10cm_11217,i9cm_16780,Backward,,0000
i10cm_11218,i9cm_14767,Backward,,0000
i10cm_11219,i9cm_14767,Backward,,0000
i10cm_11220,i9cm_11241,Backward,,0000
i10cm_11221,i9cm_11254,Backward,,0000
i10cm_11222,i9cm_14766,Backward,,0000
i10cm_11223,i9cm_15336,Backward,,0000
i10cm_11224,i9cm_15336,Backward,,0000
i10cm_11225,i9cm_14804,Backward,,0000
i10cm_11226,i9cm_14803,Backward,,0000
i10cm_11227,i9cm_11886,Backward,,0000
i10cm_11228,i9cm_11886,Backward,,0000
i10cm_11229,i9cm_11886,Backward,,0000
i10cm_11230,i9cm_15836,Backward,,0000
i10cm_11231,i9cm_15837,Backward,,0000
i10cm_11232,i9cm_14765,Backward,,0000
i10cm_11233,i9cm_14598,Backward,,0000
i10cm_11234,i9cm_14765,Backward,,0000
i10cm_11235,i9cm_15012,Backward,,0000
i10cm_11236,i9cm_16780,Backward,,0000
i10cm_11237,i9cm_15325,Backward,,0000
i10cm_11238,i9cm_14765,Backward,,0000
i10cm_11239,i9cm_14765,Backward,,0000
i10cm_11240,i9cm_15322,Backward,,0000
i10cm_11241,i9cm_14788,Backward,,0000
i10cm_11241,i9cm_15322,Backward,,0000
i10cm_11242,i9cm_15322,Backward,,0000
i10cm_11243,i9cm_15322,Backward,,0000
i10cm_11244,i9cm_15322,Backward,,0000
i10cm_11245,i9cm_15321,Backward,,0000
i10cm_11246,i9cm_15321,Backward,,0000
i10cm_11247,i9cm_15321,Backward,,0000
i10cm_11248,i9cm_15321,Backward,,0000
i10cm_11249,i9cm_15321,Backward,,0000
i10cm_11250,i9cm_15321,Backward,,0000
i10cm_11251,i9cm_15322,Backward,,0000
i10cm_11252,i9cm_15322,Backward,,0000
i10cm_11253,i9cm_15323,Backward,,0000
i10cm_11254,i9cm_15323,Backward,,0000
i10cm_11255,i9cm_15323,Backward,,0000
i10cm_11256,i9cm_15323,Backward,,0000
i10cm_11257,i9cm_15323,Backward,,0000
i10cm_11258,i9cm_15323,Backward,,0000
i10cm_11259,i9cm_15323,Backward,,0000
i10cm_11260,i9cm_15324,Backward,,0000
i10cm_11261,i9cm_14800,Backward,,0000
i10cm_11262,i9cm_14800,Backward,,0000
i10cm_11263,i9cm_14800,Backward,,0000
i10cm_11264,i9cm_14800,Backward,,0000
i10cm_11265,i9cm_14800,Backward,,0000
i10cm_11266,i9cm_14800,Backward,,0000
i10cm_11267,i9cm_16781,Backward,,0000
i10cm_11267,i9cm_15327,Backward,,0000
i10cm_11268,i9cm_14801,Backward,,0000
i10cm_11269,i9cm_15335,Backward,,0000
i10cm_11270,i9cm_15335,Backward,,0000
i10cm_11271,i9cm_14977,Backward,,0000
i10cm_11272,i9cm_15327,Backward,,0000
i10cm_11272,i9cm_15716,Backward,,0000
i10cm_11273,i9cm_15716,Backward,,0000
i10cm_11274,i9cm_15327,Backward,,0000
i10cm_11274,i9cm_15716,Backward,,0000
i10cm_11275,i9cm_11645,Backward,,0000
i10cm_11276,i9cm_11646,Backward,,0000
i10cm_11277,i9cm_11647,Backward,,0000
i10cm_11278,i9cm_11648,Backward,,0000
i10cm_11279,i9cm_11649,Backward,,0000
i10cm_11280,i9cm_11650,Backward,,0000
i10cm_11281,i9cm_11651,Backward,,0000
i10cm_11282,i9cm_11652,Backward,,0000
i10cm_11283,i9cm_11653,Backward,,0000
i10cm_11284,i9cm_11654,Backward,,0000
i10cm_11285,i9cm_889,Backward,,0000
i10cm_11286,i9cm_16658,Backward,,0000
i10cm_11287,i9cm_14591,Backward,,0000
i10cm_11288,i9cm_16782,Backward,,0000
i10cm_11289,i9cm_16783,Backward,,0000
i10cm_11290,i9cm_14592,Backward,,0000
i10cm_11291,i9cm_14616,Backward,,0000
i10cm_11292,i9cm_14616,Backward,,0000
i10cm_11293,i9cm_15851,Backward,,0000
i10cm_11294,i9cm_11598,Backward,,0000
i10cm_11295,i9cm_11601,Backward,,0000
i10cm_11296,i9cm_11603,Backward,,0000
i10cm_11297,i9cm_11602,Backward,,0000
i10cm_11298,i9cm_11599,Backward,,0000
i10cm_11298,i9cm_11600,Backward,,0000
i10cm_11298,i9cm_11607,Backward,,0000
i10cm_11299,i9cm_11598,Backward,,0000
i10cm_11300,i9cm_14792,Backward,,0000
i10cm_11301,i9cm_14789,Backward,,0000
i10cm_11302,i9cm_14789,Backward,,0000
i10cm_11303,i9cm_14789,Backward,,0000
i10cm_11304,i9cm_14789,Backward,,0000
i10cm_11305,i9cm_16780,Backward,,0000
i10cm_11306,i9cm_14798,Backward,,0000
i10cm_11307,i9cm_16780,Backward,,0000
i10cm_11308,i9cm_16784,Backward,,0000
i10cm_11309,i9cm_16785,Backward,,0000
i10cm_11310,i9cm_16786,Backward,,0000
i10cm_11311,i9cm_16784,Backward,,0000
i10cm_11312,i9cm_16787,Backward,,0000
i10cm_11313,i9cm_16787,Backward,,0000
i10cm_11314,i9cm_16787,Backward,,0000
i10cm_11315,i9cm_16787,Backward,,0000
i10cm_11316,i9cm_15810,Backward,,0000
i10cm_11317,i9cm_16788,Backward,,0000
i10cm_11318,i9cm_11224,Backward,,0000
i10cm_11319,i9cm_11224,Backward,,0000
i10cm_11320,i9cm_14570,Backward,,0000
i10cm_11321,i9cm_11222,Backward,,0000
i10cm_11322,i9cm_16775,Backward,,0000
i10cm_11323,i9cm_951,Backward,,0000
i10cm_11324,i9cm_16775,Backward,,0000
i10cm_11325,i9cm_11222,Backward,,0000
i10cm_11326,i9cm_16789,Backward,,0000
i10cm_11326,i9cm_16790,Backward,,0000
i10cm_11327,i9cm_16790,Backward,,0000
i10cm_11328,i9cm_15810,Backward,,0000
i10cm_11329,i9cm_15810,Backward,,0000
i10cm_11330,i9cm_15810,Backward,,0000
i10cm_11331,i9cm_15810,Backward,,0000
i10cm_11332,i9cm_15810,Backward,,0000
i10cm_11333,i9cm_15810,Backward,,0000
i10cm_11334,i9cm_14575,Backward,,0000
i10cm_11335,i9cm_14579,Backward,,0000
i10cm_11336,i9cm_14579,Backward,,0000
i10cm_11337,i9cm_14579,Backward,,0000
i10cm_11338,i9cm_14579,Backward,,0000
i10cm_11339,i9cm_14579,Backward,,0000
i10cm_11340,i9cm_14579,Backward,,0000
i10cm_11341,i9cm_14580,Backward,,0000
i10cm_11342,i9cm_14579,Backward,,0000
i10cm_11343,i9cm_16791,Backward,,0000
i10cm_11344,i9cm_16791,Backward,,0000
i10cm_11345,i9cm_601,Backward,,0000
i10cm_11346,i9cm_601,Backward,,0000
i10cm_11347,i9cm_601,Backward,,0000
i10cm_11348,i9cm_16791,Backward,,0000
i10cm_11349,i9cm_16791,Backward,,0000
i10cm_11350,i9cm_600,Backward,,0000
i10cm_11351,i9cm_602,Backward,,0000
i10cm_11352,i9cm_16791,Backward,,0000
i10cm_11353,i9cm_16791,Backward,,0000
i10cm_11354,i9cm_16791,Backward,,0000
i10cm_11355,i9cm_600,Backward,,0000
i10cm_11356,i9cm_16791,Backward,,0000
i10cm_11357,i9cm_14800,Backward,,0000
i10cm_11358,i9cm_16791,Backward,,0000
i10cm_11359,i9cm_668,Backward,,0000
i10cm_11360,i9cm_16775,Backward,,0000
i10cm_11361,i9cm_16791,Backward,,0000
i10cm_11362,i9cm_16791,Backward,,0000
i10cm_11363,i9cm_637,Backward,,0000
i10cm_11364,i9cm_14583,Backward,,0000
i10cm_11365,i9cm_637,Backward,,0000
i10cm_11366,i9cm_637,Backward,,0000
i10cm_11367,i9cm_14582,Backward,,0000
i10cm_11368,i9cm_14582,Backward,,0000
i10cm_11369,i9cm_14582,Backward,,0000
i10cm_11370,i9cm_14582,Backward,,0000
i10cm_11371,i9cm_14582,Backward,,0000
i10cm_11372,i9cm_14582,Backward,,0000
i10cm_11373,i9cm_766,Backward,,0000
i10cm_11374,i9cm_766,Backward,,0000
i10cm_11375,i9cm_14600,Backward,,0000
i10cm_11376,i9cm_766,Backward,,0000
i10cm_11377,i9cm_766,Backward,,0000
i10cm_11378,i9cm_766,Backward,,0000
i10cm_11379,i9cm_766,Backward,,0000
i10cm_11380,i9cm_766,Backward,,0000
i10cm_11381,i9cm_14793,Backward,,0000
i10cm_11382,i9cm_14793,Backward,,0000
i10cm_11383,i9cm_14793,Backward,,0000
i10cm_11384,i9cm_14793,Backward,,0000
i10cm_11385,i9cm_14601,Backward,,0000
i10cm_11386,i9cm_15823,Backward,,0000
i10cm_11387,i9cm_15824,Backward,,0000
i10cm_11388,i9cm_14601,Backward,,0000
i10cm_11389,i9cm_14601,Backward,,0000
i10cm_11390,i9cm_14601,Backward,,0000
i10cm_11391,i9cm_14601,Backward,,0000
i10cm_11392,i9cm_766,Backward,,0000
i10cm_11393,i9cm_668,Backward,,0000
i10cm_11394,i9cm_15832,Backward,,0000
i10cm_11395,i9cm_668,Backward,,0000
i10cm_11396,i9cm_14584,Backward,,0000
i10cm_11396,i9cm_14606,Backward,,0000
i10cm_11397,i9cm_14594,Backward,,0000
i10cm_11398,i9cm_14594,Backward,,0000
